Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-lh65,branch-z4p6,Randomise questionnaire elements?,Question Key,Response
2,1664272217112,27/09/2022 09:50:17,1664272217049,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24266000,60746eecdd6ad283ef03a542,7157989,,complete,,6332c4999535461ef8d53d78,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272217215,27/09/2022 09:50:17,1664272217050,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24266000,60746eecdd6ad283ef03a542,7157989,,complete,,6332c4999535461ef8d53d78,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272217215,27/09/2022 09:50:17,1664272217051,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24266000,60746eecdd6ad283ef03a542,7157989,,complete,,6332c4999535461ef8d53d78,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272217215,27/09/2022 09:50:17,1664272217051,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24266000,60746eecdd6ad283ef03a542,7157989,,complete,,6332c4999535461ef8d53d78,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272217215,27/09/2022 09:50:17,1664272217051,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24266000,60746eecdd6ad283ef03a542,7157989,,complete,,6332c4999535461ef8d53d78,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-3,no
7,1664272217215,27/09/2022 09:50:17,1664272217051,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24266000,60746eecdd6ad283ef03a542,7157989,,complete,,6332c4999535461ef8d53d78,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-3-quantised,2
8,1664272217215,27/09/2022 09:50:17,1664272217051,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24266000,60746eecdd6ad283ef03a542,7157989,,complete,,6332c4999535461ef8d53d78,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,20254
1,1664272171457,27/09/2022 09:49:31,1664272170424,1,27/09/2022 10:49:30,95307,26,questionnaire-44j4,,24265994,5fa301d5f7d1c859a739a432,7157962,,complete,,6332c3eee6af11c02f240170,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x969,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272185495,27/09/2022 09:49:45,1664272184494,1,27/09/2022 10:49:44,95307,26,questionnaire-44j4,,24265994,5fa301d5f7d1c859a739a432,7157962,,complete,,6332c3eee6af11c02f240170,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x969,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272185597,27/09/2022 09:49:45,1664272184495,1,27/09/2022 10:49:44,95307,26,questionnaire-44j4,,24265994,5fa301d5f7d1c859a739a432,7157962,,complete,,6332c3eee6af11c02f240170,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x969,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272185597,27/09/2022 09:49:45,1664272184495,1,27/09/2022 10:49:44,95307,26,questionnaire-44j4,,24265994,5fa301d5f7d1c859a739a432,7157962,,complete,,6332c3eee6af11c02f240170,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x969,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272185597,27/09/2022 09:49:45,1664272184495,1,27/09/2022 10:49:44,95307,26,questionnaire-44j4,,24265994,5fa301d5f7d1c859a739a432,7157962,,complete,,6332c3eee6af11c02f240170,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x969,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272185597,27/09/2022 09:49:45,1664272184495,1,27/09/2022 10:49:44,95307,26,questionnaire-44j4,,24265994,5fa301d5f7d1c859a739a432,7157962,,complete,,6332c3eee6af11c02f240170,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x969,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272185597,27/09/2022 09:49:45,1664272184495,1,27/09/2022 10:49:44,95307,26,questionnaire-44j4,,24265994,5fa301d5f7d1c859a739a432,7157962,,complete,,6332c3eee6af11c02f240170,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x969,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272185597,27/09/2022 09:49:45,1664272184495,1,27/09/2022 10:49:44,95307,26,questionnaire-44j4,,24265994,5fa301d5f7d1c859a739a432,7157962,,complete,,6332c3eee6af11c02f240170,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x969,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,14071
1,1664272166816,27/09/2022 09:49:26,1664272167604,2,27/09/2022 11:49:27,95307,26,questionnaire-44j4,,24265991,5c85901643b5950016da9cd9,7158000,,complete,,6332c4cdabd78a5858cdfee9,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272185920,27/09/2022 09:49:45,1664272186760,2,27/09/2022 11:49:46,95307,26,questionnaire-44j4,,24265991,5c85901643b5950016da9cd9,7158000,,complete,,6332c4cdabd78a5858cdfee9,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272186006,27/09/2022 09:49:46,1664272186761,2,27/09/2022 11:49:46,95307,26,questionnaire-44j4,,24265991,5c85901643b5950016da9cd9,7158000,,complete,,6332c4cdabd78a5858cdfee9,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272186006,27/09/2022 09:49:46,1664272186761,2,27/09/2022 11:49:46,95307,26,questionnaire-44j4,,24265991,5c85901643b5950016da9cd9,7158000,,complete,,6332c4cdabd78a5858cdfee9,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272186006,27/09/2022 09:49:46,1664272186761,2,27/09/2022 11:49:46,95307,26,questionnaire-44j4,,24265991,5c85901643b5950016da9cd9,7158000,,complete,,6332c4cdabd78a5858cdfee9,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272186006,27/09/2022 09:49:46,1664272186761,2,27/09/2022 11:49:46,95307,26,questionnaire-44j4,,24265991,5c85901643b5950016da9cd9,7158000,,complete,,6332c4cdabd78a5858cdfee9,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272186006,27/09/2022 09:49:46,1664272186761,2,27/09/2022 11:49:46,95307,26,questionnaire-44j4,,24265991,5c85901643b5950016da9cd9,7158000,,complete,,6332c4cdabd78a5858cdfee9,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272186006,27/09/2022 09:49:46,1664272186761,2,27/09/2022 11:49:46,95307,26,questionnaire-44j4,,24265991,5c85901643b5950016da9cd9,7158000,,complete,,6332c4cdabd78a5858cdfee9,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,19157
1,1664272165682,27/09/2022 09:49:25,1664272178554,1,27/09/2022 10:49:38,95307,26,questionnaire-44j4,,24265989,60ca64ec4ea478fcb4d87165,7157986,,complete,,6332c47bb2fbe50e4172d8c0,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1366x768,1366x656,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272204573,27/09/2022 09:50:04,1664272217465,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24265989,60ca64ec4ea478fcb4d87165,7157986,,complete,,6332c47bb2fbe50e4172d8c0,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1366x768,1366x656,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272204699,27/09/2022 09:50:04,1664272217470,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24265989,60ca64ec4ea478fcb4d87165,7157986,,complete,,6332c47bb2fbe50e4172d8c0,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1366x768,1366x656,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272204699,27/09/2022 09:50:04,1664272217470,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24265989,60ca64ec4ea478fcb4d87165,7157986,,complete,,6332c47bb2fbe50e4172d8c0,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1366x768,1366x656,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272204699,27/09/2022 09:50:04,1664272217471,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24265989,60ca64ec4ea478fcb4d87165,7157986,,complete,,6332c47bb2fbe50e4172d8c0,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1366x768,1366x656,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272204699,27/09/2022 09:50:04,1664272217471,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24265989,60ca64ec4ea478fcb4d87165,7157986,,complete,,6332c47bb2fbe50e4172d8c0,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1366x768,1366x656,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272204699,27/09/2022 09:50:04,1664272217472,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24265989,60ca64ec4ea478fcb4d87165,7157986,,complete,,6332c47bb2fbe50e4172d8c0,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1366x768,1366x656,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272204699,27/09/2022 09:50:04,1664272217472,1,27/09/2022 10:50:17,95307,26,questionnaire-44j4,,24265989,60ca64ec4ea478fcb4d87165,7157986,,complete,,6332c47bb2fbe50e4172d8c0,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1366x768,1366x656,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,38918
1,1664272165957,27/09/2022 09:49:25,1664272167428,2,27/09/2022 11:49:27,95307,26,questionnaire-44j4,,24265988,5e67ffcaff63d70b6c4057ca,7157975,,complete,,6332c3d20cea8f36c0f7c0c2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1240x758,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272199408,27/09/2022 09:49:59,1664272200910,2,27/09/2022 11:50:00,95307,26,questionnaire-44j4,,24265988,5e67ffcaff63d70b6c4057ca,7157975,,complete,,6332c3d20cea8f36c0f7c0c2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1240x758,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272199492,27/09/2022 09:49:59,1664272200913,2,27/09/2022 11:50:00,95307,26,questionnaire-44j4,,24265988,5e67ffcaff63d70b6c4057ca,7157975,,complete,,6332c3d20cea8f36c0f7c0c2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1240x758,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272199492,27/09/2022 09:49:59,1664272200913,2,27/09/2022 11:50:00,95307,26,questionnaire-44j4,,24265988,5e67ffcaff63d70b6c4057ca,7157975,,complete,,6332c3d20cea8f36c0f7c0c2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1240x758,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272199492,27/09/2022 09:49:59,1664272200914,2,27/09/2022 11:50:00,95307,26,questionnaire-44j4,,24265988,5e67ffcaff63d70b6c4057ca,7157975,,complete,,6332c3d20cea8f36c0f7c0c2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1240x758,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272199492,27/09/2022 09:49:59,1664272200914,2,27/09/2022 11:50:00,95307,26,questionnaire-44j4,,24265988,5e67ffcaff63d70b6c4057ca,7157975,,complete,,6332c3d20cea8f36c0f7c0c2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1240x758,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272199492,27/09/2022 09:49:59,1664272200914,2,27/09/2022 11:50:00,95307,26,questionnaire-44j4,,24265988,5e67ffcaff63d70b6c4057ca,7157975,,complete,,6332c3d20cea8f36c0f7c0c2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1240x758,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272199492,27/09/2022 09:49:59,1664272200914,2,27/09/2022 11:50:00,95307,26,questionnaire-44j4,,24265988,5e67ffcaff63d70b6c4057ca,7157975,,complete,,6332c3d20cea8f36c0f7c0c2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1240x758,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,33486
1,1664272144238,27/09/2022 09:49:04,1664272144141,2,27/09/2022 11:49:04,95307,26,questionnaire-44j4,,24265967,5c46e8de59a3a60001a265e8,7157927,,complete,,6332c3ea0cea8f36c0f7c0c5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272155476,27/09/2022 09:49:15,1664272155400,2,27/09/2022 11:49:15,95307,26,questionnaire-44j4,,24265967,5c46e8de59a3a60001a265e8,7157927,,complete,,6332c3ea0cea8f36c0f7c0c5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272155565,27/09/2022 09:49:15,1664272155401,2,27/09/2022 11:49:15,95307,26,questionnaire-44j4,,24265967,5c46e8de59a3a60001a265e8,7157927,,complete,,6332c3ea0cea8f36c0f7c0c5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272155565,27/09/2022 09:49:15,1664272155401,2,27/09/2022 11:49:15,95307,26,questionnaire-44j4,,24265967,5c46e8de59a3a60001a265e8,7157927,,complete,,6332c3ea0cea8f36c0f7c0c5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272155565,27/09/2022 09:49:15,1664272155401,2,27/09/2022 11:49:15,95307,26,questionnaire-44j4,,24265967,5c46e8de59a3a60001a265e8,7157927,,complete,,6332c3ea0cea8f36c0f7c0c5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272155565,27/09/2022 09:49:15,1664272155401,2,27/09/2022 11:49:15,95307,26,questionnaire-44j4,,24265967,5c46e8de59a3a60001a265e8,7157927,,complete,,6332c3ea0cea8f36c0f7c0c5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-3,no
7,1664272155565,27/09/2022 09:49:15,1664272155401,2,27/09/2022 11:49:15,95307,26,questionnaire-44j4,,24265967,5c46e8de59a3a60001a265e8,7157927,,complete,,6332c3ea0cea8f36c0f7c0c5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-3-quantised,2
8,1664272155565,27/09/2022 09:49:15,1664272155401,2,27/09/2022 11:49:15,95307,26,questionnaire-44j4,,24265967,5c46e8de59a3a60001a265e8,7157927,,complete,,6332c3ea0cea8f36c0f7c0c5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,11260
1,1664272142322,27/09/2022 09:49:02,1664272142519,2,27/09/2022 11:49:02,95307,26,questionnaire-44j4,,24265962,60f0bec2877bd89c52cf40ad,7157949,,complete,,6332c3ebcc86675961b9a2a7,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272163360,27/09/2022 09:49:23,1664272163605,2,27/09/2022 11:49:23,95307,26,questionnaire-44j4,,24265962,60f0bec2877bd89c52cf40ad,7157949,,complete,,6332c3ebcc86675961b9a2a7,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272163587,27/09/2022 09:49:23,1664272163606,2,27/09/2022 11:49:23,95307,26,questionnaire-44j4,,24265962,60f0bec2877bd89c52cf40ad,7157949,,complete,,6332c3ebcc86675961b9a2a7,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272163587,27/09/2022 09:49:23,1664272163606,2,27/09/2022 11:49:23,95307,26,questionnaire-44j4,,24265962,60f0bec2877bd89c52cf40ad,7157949,,complete,,6332c3ebcc86675961b9a2a7,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272163587,27/09/2022 09:49:23,1664272163606,2,27/09/2022 11:49:23,95307,26,questionnaire-44j4,,24265962,60f0bec2877bd89c52cf40ad,7157949,,complete,,6332c3ebcc86675961b9a2a7,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272163587,27/09/2022 09:49:23,1664272163607,2,27/09/2022 11:49:23,95307,26,questionnaire-44j4,,24265962,60f0bec2877bd89c52cf40ad,7157949,,complete,,6332c3ebcc86675961b9a2a7,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-3,no
7,1664272163587,27/09/2022 09:49:23,1664272163607,2,27/09/2022 11:49:23,95307,26,questionnaire-44j4,,24265962,60f0bec2877bd89c52cf40ad,7157949,,complete,,6332c3ebcc86675961b9a2a7,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-3-quantised,2
8,1664272163587,27/09/2022 09:49:23,1664272163607,2,27/09/2022 11:49:23,95307,26,questionnaire-44j4,,24265962,60f0bec2877bd89c52cf40ad,7157949,,complete,,6332c3ebcc86675961b9a2a7,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,21088
1,1664272137559,27/09/2022 09:48:57,1664272139344,1,27/09/2022 10:48:59,95307,26,questionnaire-44j4,,24265959,5f77754ba932fb2c4ba181d8,7157948,,complete,,6332c3e40d6f9717d87126ba,computer,Desktop or Laptop,Windows 10,Firefox 104.0,1920x1080,1920x919,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272156237,27/09/2022 09:49:16,1664272158070,1,27/09/2022 10:49:18,95307,26,questionnaire-44j4,,24265959,5f77754ba932fb2c4ba181d8,7157948,,complete,,6332c3e40d6f9717d87126ba,computer,Desktop or Laptop,Windows 10,Firefox 104.0,1920x1080,1920x919,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272156312,27/09/2022 09:49:16,1664272158070,1,27/09/2022 10:49:18,95307,26,questionnaire-44j4,,24265959,5f77754ba932fb2c4ba181d8,7157948,,complete,,6332c3e40d6f9717d87126ba,computer,Desktop or Laptop,Windows 10,Firefox 104.0,1920x1080,1920x919,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272156312,27/09/2022 09:49:16,1664272158071,1,27/09/2022 10:49:18,95307,26,questionnaire-44j4,,24265959,5f77754ba932fb2c4ba181d8,7157948,,complete,,6332c3e40d6f9717d87126ba,computer,Desktop or Laptop,Windows 10,Firefox 104.0,1920x1080,1920x919,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272156312,27/09/2022 09:49:16,1664272158071,1,27/09/2022 10:49:18,95307,26,questionnaire-44j4,,24265959,5f77754ba932fb2c4ba181d8,7157948,,complete,,6332c3e40d6f9717d87126ba,computer,Desktop or Laptop,Windows 10,Firefox 104.0,1920x1080,1920x919,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272156312,27/09/2022 09:49:16,1664272158071,1,27/09/2022 10:49:18,95307,26,questionnaire-44j4,,24265959,5f77754ba932fb2c4ba181d8,7157948,,complete,,6332c3e40d6f9717d87126ba,computer,Desktop or Laptop,Windows 10,Firefox 104.0,1920x1080,1920x919,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272156312,27/09/2022 09:49:16,1664272158071,1,27/09/2022 10:49:18,95307,26,questionnaire-44j4,,24265959,5f77754ba932fb2c4ba181d8,7157948,,complete,,6332c3e40d6f9717d87126ba,computer,Desktop or Laptop,Windows 10,Firefox 104.0,1920x1080,1920x919,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272156312,27/09/2022 09:49:16,1664272158071,1,27/09/2022 10:49:18,95307,26,questionnaire-44j4,,24265959,5f77754ba932fb2c4ba181d8,7157948,,complete,,6332c3e40d6f9717d87126ba,computer,Desktop or Laptop,Windows 10,Firefox 104.0,1920x1080,1920x919,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,18727
1,1664272135206,27/09/2022 09:48:55,1664272135247,2,27/09/2022 11:48:55,95307,26,questionnaire-44j4,,24265955,5e56c5f6ca5e640720f2cc28,7157934,,complete,,6332c3eedc31eea5b8a3735a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272149228,27/09/2022 09:49:09,1664272149239,2,27/09/2022 11:49:09,95307,26,questionnaire-44j4,,24265955,5e56c5f6ca5e640720f2cc28,7157934,,complete,,6332c3eedc31eea5b8a3735a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-1,shoe
